Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
21.6004,S,21.6004,0.1162484,1.609017,0.3833846,0.1894845,0,13.13735,0.2701744,0.13285,36.90212,45.26463,2.654764,-32.7998289874041,-32.79745,-0.3950381,126.130698128509,123.9308,13.18542,80.8923,83.92696,11463.49,356.8347
21.7004,S,21.7004,0.1132866,1.730226,0.3844393,0.2037232,0,13.13735,0.2571504,0.1355578,36.90212,45.26463,2.654764,-32.7664595174677,-32.76402,-0.3998284,122.903999852592,120.653,13.14567,80.74757,83.7819,11475.7,358.1513
21.8004,S,21.8004,0.1103298,1.862188,0.3856271,0.2192192,0,13.13735,0.2445282,0.1382636,36.90212,45.26463,2.654764,-32.7339909899817,-32.73149,-0.4046338,119.683132916286,117.3784,13.10542,80.59979,83.62925,11487.59,359.4638
21.90041,S,21.90041,0.1073781,2.006002,0.3869739,0.2361005,0,13.13735,0.2323104,0.1409587,36.90212,45.26463,2.654764,-32.7024331656566,-32.69987,-0.4094349,116.468315534879,114.107,13.06469,80.44894,83.46835,11499.15,360.7723
22.00041,S,22.00041,0.1044318,2.162894,0.3892405,0.2544831,0,13.13735,0.2209145,0.1436184,36.90212,45.26463,2.654764,-32.6727967126675,-32.67017,-0.4142912,113.259690571474,110.8387,13.02349,80.29501,83.2985,11510.38,362.0768
22.10041,S,22.10041,0.1014909,2.334232,0.3920014,0.2745372,0,13.13735,0.2100261,0.1462397,36.90212,45.26463,2.654764,-32.6443105727383,-32.64162,-0.419114,110.057321845855,107.5733,12.98179,80.13799,83.1189,11521.28,363.377
22.20041,S,22.20041,0.09855536,2.521609,0.3950796,0.2964532,0,13.13735,0.1995145,0.1488178,36.90212,45.26463,2.654764,-32.616654138699,-32.6139,-0.4238561,106.861313806138,104.3106,12.9396,79.97791,82.92865,11531.86,364.6731
22.30042,S,22.30042,0.09562582,2.726769,0.3985344,0.320428,0,13.13735,0.1893867,0.1513382,36.90212,45.26463,2.654764,-32.5898369586239,-32.58702,-0.4284863,103.672106603763,101.0507,12.89696,79.81477,82.72674,11542.11,365.9649
22.40042,S,22.40042,0.09270235,2.951665,0.4024383,0.3466885,0,13.13735,0.1796488,0.1537875,36.90212,45.26463,2.654764,-32.5638585738586,-32.56098,-0.4329742,100.489978504714,97.7935,12.85387,79.64864,82.51203,11552.04,367.2525
22.50042,S,22.50042,0.08978529,3.198543,0.4068795,0.3754854,0,13.13735,0.1703083,0.1561482,36.90212,45.26463,2.654764,-32.5387384134258,-32.5358,-0.4372824,97.315171120326,94.53881,12.81034,79.47952,82.28322,11561.63,368.5357
22.60042,S,22.60042,0.08687502,3.469923,0.4119661,0.4071048,0,13.13735,0.1613738,0.1584033,36.90212,45.26463,2.654764,-32.5144958942604,-32.5115,-0.441374,94.1481219990658,91.28658,12.76639,79.30749,82.03884,11570.91,369.8145
22.70042,S,22.70042,0.08397197,3.768695,0.4178305,0.4418687,0,13.13735,0.1528548,0.1605335,36.90212,45.26463,2.654764,-32.4911303627569,-32.48808,-0.445208,90.989296069409,88.03672,12.72204,79.13262,81.77721,11579.86,371.0889
22.80043,S,22.80043,0.08107663,4.098114,0.4246359,0.4801401,0,13.13735,0.1447615,0.1625172,36.90212,45.26463,2.654764,-32.468671082226,-32.46557,-0.4487387,87.8392482890967,84.78915,12.67732,78.95501,81.49637,11588.48,372.3589
22.90043,S,22.90043,0.07818965,4.461948,0.4325846,0.522334,0,13.13735,0.1371056,0.1643321,36.90212,45.26463,2.654764,-32.4471373031279,-32.44399,-0.4519204,84.6986391983676,81.5438,12.63227,78.77475,81.19408,11596.78,373.6244
23.00043,S,23.00043,0.07531168,4.864506,0.4419279,0.5689214,0,13.13735,0.1298999,0.1659539,36.90212,45.26463,2.654764,-32.4265482150721,-32.42336,-0.4547037,81.5681903776084,78.30055,12.58693,78.59198,80.86774,11604.76,374.8854
23.10043,S,23.10043,0.07244351,5.310754,0.4529793,0.6204365,0,13.13735,0.1231582,0.1673559,36.90212,45.26463,2.654764,-32.406922945146,-32.4037,-0.4570351,78.4487806802597,75.05931,12.54133,78.40686,80.51433,11612.41,376.1418
23.20044,S,23.20044,0.0695861,5.806417,0.4661318,0.6774888,0,13.13735,0.1168958,0.1685093,36.90212,45.26463,2.654764,-32.3882905863858,-32.38504,-0.4588587,75.341442008921,71.81998,12.49552,78.21955,80.13025,11619.74,377.3936
23.30044,S,23.30044,0.06674057,6.358153,0.4818803,0.7407725,0,13.13735,0.1111295,0.1693834,36.90212,45.26463,2.654764,-32.3706702230547,-32.3674,-0.4601173,72.2473871483529,68.58245,12.44955,78.03024,79.71132,11626.74,378.6409
23.40044,S,23.40044,0.06390821,6.973759,0.5008526,0.8110828,0,13.13735,0.1058779,0.1699461,36.90212,45.26463,2.654764,-32.3541009470447,-32.35082,-0.4607531,69.1680777968163,65.34662,12.4035,77.83916,79.25249,11633.42,379.8835
23.50044,S,23.50044,0.06109062,7.6623,0.5238469,0.8893219,0,13.13735,0.1011611,0.1701623,36.90212,45.26463,2.654764,-32.3386118447136,-32.33533,-0.4607058,66.1052322131024,62.11238,12.3574,77.64655,78.7478,11639.78,381.1216
23.60044,S,23.60044,0.05828973,8.434517,0.5518861,0.9765182,0,13.13735,0.09700122,0.1699955,36.90212,45.26463,2.654764,-32.3242320836295,-32.32096,-0.4599179,63.0609693906247,58.87965,12.31136,77.45268,78.18997,11645.81,382.355
23.70045,S,23.70045,0.05550775,9.303068,0.5862888,1.07384,0,13.13735,0.09342276,0.1694075,36.90212,45.26463,2.654764,-32.3110009233397,-32.30775,-0.4583346,60.037755245356,55.64828,12.26544,77.25787,77.57018,11651.52,383.5838
23.80045,S,23.80045,0.05274747,10.28301,0.6287632,1.182596,0,13.13735,0.09045243,0.1683575,36.90212,45.26463,2.654764,-32.2989377387114,-32.29572,-0.4559043,57.0386441204953,52.41816,12.21974,77.06243,76.87755,11656.91,384.808
23.90045,S,23.90045,0.05001224,11.39226,0.6815348,1.304237,0,13.13735,0.08811975,0.1668028,36.90212,45.26463,2.654764,-32.2880820932588,-32.28491,-0.4525832,54.0673655875444,49.1892,12.17432,76.8667,76.09866,11661.98,386.0277
24.00045,S,24.00045,0.04730618,12.65243,0.7475294,1.440351,0,13.13735,0.08645798,0.1647001,36.90212,45.26463,2.654764,-32.2784638474448,-32.27535,-0.4483422,51.1284645004448,45.96125,12.12929,76.67107,75.21655,11666.72,387.2429
24.10046,S,24.10046,0.04463439,14.08947,0.8306063,1.592597,0,13.13735,0.08550475,0.1620041,36.90212,45.26463,2.654764,-32.2701132014407,-32.26707,-0.44317,48.227592467913,42.73419,12.08474,76.47594,74.2097,11671.14,388.4536
24.20046,S,24.20046,0.04200319,15.73476,0.9358861,1.762603,0,13.13735,0.08530294,0.1586677,36.90212,45.26463,2.654764,-32.263030796958,-32.26007,-0.437081,45.3717612540837,39.50787,12.04075,76.28172,73.05044,11675.23,389.6599
24.30046,S,24.30046,0.03942057,17.62629,1.070193,1.951753,0,13.13735,0.08590368,0.1546434,36.90212,45.26463,2.654764,-32.2572279023607,-32.25436,-0.4301313,42.5698512838296,36.28221,11.99742,76.08881,71.70253,11679,390.8618
24.40046,S,24.40046,0.03689652,19.8101,1.242643,2.16079,0,13.13735,0.0873684,0.1498803,36.90212,45.26463,2.654764,-32.2527065174367,-32.24994,-0.4224307,39.8329662599315,33.05702,11.95483,75.89764,70.11785,11682.46,392.0594
24.50047,S,24.50047,0.0344438,22.34165,1.465393,2.389104,0,13.13735,0.08977441,0.1443244,36.90212,45.26463,2.654764,-32.2493796600566,-32.24672,-0.4141711,37.1753018134272,29.8322,11.91304,75.70862,68.23145,11685.58,393.2528
24.60047,S,24.60047,0.03207868,25.28702,1.754543,2.633473,0,13.13735,0.09322219,0.1379136,36.90212,45.26463,2.654764,-32.2471716632345,-32.24462,-0.4056616,34.6149599807589,26.60766,11.87209,75.52209,65.95402,11688.39,394.442
24.70047,S,24.70047,0.02982187,28.72348,2.131107,2.885952,0,13.13735,0.09784726,0.130568,36.90212,45.26463,2.654764,-32.2458786277094,-32.24343,-0.3973793,32.1750071939497,23.38327,11.83199,75.33832,63.16048,11690.87,395.6273
24.80047,S,24.80047,0.02769977,32.73778,2.621674,3.130335,0,13.13735,0.1038395,0.1221706,36.90212,45.26463,2.654764,-32.2451691923716,-32.24281,-0.3900507,29.8847938785301,20.15897,11.79266,75.15747,59.67308,11693.03,396.8085
24.90047,S,24.90047,0.02574559,37.42077,3.258134,3.336552,0,13.13735,0.1114732,0.1125242,36.90212,45.26463,2.654764,-32.2444856947012,-32.24219,-0.3847619,27.7812136978303,16.93473,11.75396,74.97955,55.23648,11694.87,397.9858
25.00048,S,25.00048,0.02400019,42.85477,4.075095,3.452038,0,13.13735,0.1211528,0.1012547,36.90212,45.26463,2.654764,-32.2428961065993,-32.24062,-0.3831075,25.909525750717,13.71058,11.71562,74.80426,49.48628,11696.39,399.1593
25.10048,S,25.10048,0.02251188,49.09074,5.103482,3.388458,0,13.13735,0.1334852,0.08758596,36.90212,45.26463,2.654764,-32.2390372174903,-32.23671,-0.3873617,24.3229143036362,10.48671,11.67714,74.631,41.92557,11697.58,400.3289
25.20048,S,25.20048,0.02133391,56.11514,6.360475,2.996966,0,13.13735,0.1494018,0.06974638,36.90212,45.26463,2.654764,-32.2317905178627,-32.2293,-0.4006763,23.0795101227267,7.263417,11.63777,74.45861,31.9693,11698.45,401.4947
25.30048,S,25.30048,0.02051863,63.81451,7.843394,1.993087,0,13.13735,0.1704179,0.04305286,36.90212,45.26463,2.654764,-32.2244921751342,-32.22165,-0.4279804,22.2356113639442,4.040954,11.59634,74.28525,19.21181,11699,402.6564
25.40049,S,25.40049,0.02010815,71.96083,9.560335,-0.4216003,0,13.13735,0.1994925,-0.008781879,36.90212,45.26463,2.654764,-32.2470537334521,-32.24342,-0.484088,21.8351734737777,0.8181468,11.55084,74.10816,4.051498,11699.23,403.8138
25.50049,S,25.50049,0.02018253,80.20802,0.3694335,0.1646809,0,13.13735,0.007742867,0.003461822,36.90212,45.26463,2.654764,-32.1623145788723,-32.16231,-0.017162,21.9353020129934,-2.401193,11.53448,73.92342,-11.75961,11699.13,404.9676
25.60049,S,25.60049,0.02071486,88.17326,0.3726094,0.1812185,0,13.13735,0.008194526,0.004013141,36.90212,45.26463,2.654764,-32.1567531199582,-32.15675,-0.01416529,22.513899765127,-5.617114,11.53292,73.7256,-25.96842,11698.72,406.1209
25.70049,S,25.70049,0.02164231,95.56292,0.3772768,0.1965596,0,13.13735,0.009028238,0.004751521,36.90212,45.26463,2.654764,-32.1515918644458,-32.15159,-0.01094942,23.5219541062185,-8.832504,11.53167,73.50767,-37.44975,11697.98,407.2741
25.8005,S,25.8005,0.02291677,102.1878,0.3826978,0.210302,0,13.13735,0.0102455,0.005700349,36.90212,45.26463,2.654764,-32.1464309370151,-32.14643,-0.007761661,24.9072021748334,-12.04739,11.53075,73.26102,-46.25525,11696.92,408.4273
25.9005,S,25.9005,0.02448391,107.9716,0.3881904,0.2222871,0,13.13735,0.0118465,0.006877853,36.90212,45.26463,2.654764,-32.1408703254041,-32.14087,-0.00457357,26.6105874356857,-15.26173,11.53015,72.97548,-52.92916,11695.54,409.5802
